row_id,energy
95407,2013.233962
95408,2093.686714
95409,2170.34745
95410,2225.707063
95411,2255.214369
95412,2267.286452
95413,2274.088775
95414,2281.455003
95415,2286.841562
95416,2286.223261
95417,2282.037127
95418,2283.301996
95419,2296.927301
95420,2318.320693
95421,2330.797891
95422,2315.525545
95423,2264.183133
95424,2184.227649
95425,2093.498028
95426,2010.066493
95427,1946.049887
95428,1908.507852
95429,1902.871408
95430,1932.539328
95431,1993.878085
95432,2072.545259
95433,2147.322659
95434,2200.686356
95435,2228.070269
95436,2237.876862
95437,2242.257615
95438,2247.033211
95439,2249.648454
95440,2246.068247
95441,2238.721765
95442,2236.622374
95443,2246.676712
95444,2264.29258
95445,2272.789032
95446,2253.339435
95447,2197.63352
95448,2113.142184
95449,2017.72198
95450,1929.46648
95451,1860.517564
95452,1817.963516
95453,1807.267457
95454,1831.863532
95455,1888.156606
95456,1961.845383
95457,2031.755188
95458,2080.407613
95459,2103.283689
95460,2108.834122
95461,2109.259279
95462,2110.428861
95463,2109.836294
95464,2103.494164
95465,2093.877842
95466,2090.044845
95467,2098.943388
95468,2116.019732
95469,2124.627771
95470,2105.971608
95471,2051.767153
95472,1969.50651
95473,1877.062101
95474,1792.537703
95475,1728.079476
95476,1690.773842
95477,1686.075774
95478,1717.404891
95479,1781.145139
95480,1862.967947
95481,1941.665128
95482,1999.718702
95483,2032.56431
95484,2048.601759
95485,2059.975376
95486,2072.494107
95487,2083.586394
95488,2089.196129
95489,2091.72686
95490,2100.161758
95491,2121.372816
95492,2150.728861
95493,2171.505831
95494,2164.830039
95495,2122.340485
95496,2051.453927
95497,1969.969695
95498,1895.921396
95499,1841.388578
95500,1813.39522
95501,1817.338588
95502,1856.585851
95503,1927.474237
95504,2015.634602
95505,2099.824688
95506,2162.499236
95507,2199.07362
95508,2217.93455
95509,2231.22051
95510,2244.741861
95511,2255.93566
95512,2260.761484
95513,2261.645428
95514,2267.599813
95515,2285.532042
95516,2310.852228
95517,2326.883017
95518,2314.802362
95519,2266.305286
95520,2188.868374
95521,2100.353979
95522,2018.861282
95523,1956.537305
95524,1920.474737
95525,1916.140113
95526,1946.969773
95527,2009.369355
95528,2089.036735
95529,2164.794665
95530,2219.160314
95531,2247.608353
95532,2258.581158
95533,2264.268793
95534,2270.528718
95535,2274.840255
95536,2273.200126
95537,2268.066232
95538,2268.477187
95539,2281.361076
95540,2302.143053
95541,2314.15518
95542,2298.579292
95543,2247.108903
95544,2167.213902
95545,2076.74501
95546,1993.785147
95547,1930.460788
95548,1893.840174
95549,1889.361918
95550,1920.431401
95551,1983.420743
95552,2063.992221
95553,2140.931408
95554,2196.717203
95555,2226.785416
95556,2239.539452
95557,2247.130767
95558,2255.379018
95559,2261.726954
95560,2262.136351
95561,2259.032133
95562,2261.422235
95563,2276.206632
95564,2298.785161
95565,2312.467548
95566,2298.416405
95567,2248.309216
95568,2169.60308
95569,2080.139144
95570,1997.993915
95571,1935.290514
95572,1899.096737
95573,1894.853474
95574,1925.970887
95575,1988.828121
95576,2069.09645
95577,2145.572104
95578,2200.745984
95579,2230.066914
95580,2241.951985
95581,2248.56667
95582,2255.74464
95583,2260.94233
95584,2260.134556
95585,2255.758355
95586,2256.832569
95587,2270.266641
95588,2291.468229
95589,2303.75306
95590,2288.287793
95591,2236.751914
95592,2156.602426
95593,2065.67827
95594,1982.05168
95595,1917.839505
95596,1880.101398
95597,1874.268384
95598,1903.739248
95599,1964.88047
95600,2043.349638
95601,2117.92857
95602,2171.093345
95603,2198.277891
95604,2207.884681
95605,2212.065203
95606,2216.640149
95607,2219.054331
95608,2215.272661
95609,2207.724324
95610,2205.422692
95611,2215.274414
95612,2232.687299
95613,2240.98041
95614,2221.327121
95615,2165.417175
95616,2080.721476
95617,1985.096586
95618,1896.636085
95619,1827.481863
95620,1784.722212
95621,1773.820264
95622,1798.21017
95623,1854.296806
95624,1927.778884
95625,1997.481738
95626,2045.926969
95627,2068.595618
95628,2073.938399
95629,2074.155688
95630,2075.117194
95631,2074.316354
95632,2067.765762
95633,2057.940798
95634,2053.898989
95635,2062.588557
95636,2079.455774
95637,2087.854543
95638,2068.988975
95639,2014.574989
95640,1932.104699
95641,1839.450536
95642,1754.716285
95643,1690.048116
95644,1652.532461
95645,1647.624301
95646,1678.743264
95647,1742.273305
95648,1823.885863
95649,1902.372759
95650,1960.216023
95651,1992.851305
95652,2008.67842
95653,2019.841705
95654,2032.150117
95655,2043.032103
95656,2048.431568
95657,2050.752066
95658,2058.97678
95659,2079.977709
95660,2109.123692
95661,2129.690674
95662,2122.804979
95663,2080.105614
95664,2009.009347
95665,1927.315518
95666,1853.057742
95667,1798.315576
95668,1770.113009
95669,1773.847314
95670,1812.885672
95671,1883.565317
95672,1971.517117
95673,2055.498821
95674,2117.965178
95675,2154.331573
95676,2172.984725
95677,2186.063126
95678,2199.377146
95679,2210.363852
95680,2214.982828
95681,2215.66018
95682,2221.408236
95683,2239.134409
95684,2264.248821
95685,2280.074126
95686,2267.788288
95687,2219.086335
95688,2141.444864
95689,2052.726235
95690,1971.029639
95691,1908.502107
95692,1872.236335
95693,1867.698868
95694,1898.326054
95695,1960.52354
95696,2039.98921
95697,2115.545826
95698,2169.710565
95699,2197.958106
95700,2208.730834
95701,2214.218822
95702,2220.279538
95703,2224.392312
95704,2222.553876
95705,2217.222138
95706,2217.43572
95707,2230.122717
95708,2250.708291
95709,2262.524511
95710,2246.753222
95711,2195.087945
95712,2114.998578
95713,2024.335851
95714,1941.18269
95715,1877.665579
95716,1840.852769
95717,1836.182879
95718,1867.0613
95719,1929.860157
95720,2010.241738
95721,2086.991622
95722,2142.588717
95723,2172.46884
95724,2185.035407
95725,2192.439877
95726,2200.501918
95727,2206.664288
95728,2206.888767
95729,2203.600289
95730,2205.806796
95731,2220.408272
95732,2242.80456
95733,2256.305394
95734,2242.073393
95735,2191.786051
95736,2112.900472
95737,2023.257811
95738,1940.934583
95739,1878.053916
95740,1841.683614
95741,1837.264572
95742,1868.206962
95743,1930.889935
95744,2010.984772
95745,2087.287711
95746,2142.289659
95747,2171.439448
95748,2183.154175
95749,2189.59932
95750,2196.608563
95751,2201.638343
95752,2200.663486
95753,2196.121033
95754,2197.029833
95755,2210.299338
95756,2231.337211
95757,2243.459185
95758,2227.831926
95759,2176.134928
95760,2095.825199
95761,2004.741687
95762,1920.956632
95763,1856.586891
95764,1818.69212
95765,1812.703354
95766,1842.019381
95767,1903.00669
95768,1981.322873
95769,2055.749755
95770,2108.763421
95771,2135.797806
95772,2145.255386
95773,2149.287658
95774,2153.715318
95775,2155.983185
95776,2152.056175
95777,2144.36348
95778,2141.918478
95779,2151.627823
95780,2168.899329
95781,2177.052065
95782,2157.259412
95783,2101.211115
95784,2016.378086
95785,1920.616891
95786,1832.021116
95787,1762.732657
95788,1719.839809
95789,1708.80571
95790,1733.064517
95791,1789.02111
95792,1862.374205
95793,1931.949143
95794,1980.267528
95795,2002.810407
95796,2008.028498
95797,2008.122181
95798,2008.961171
95799,2008.03891
95800,2001.367994
95801,1991.423809
95802,1987.263887
95803,1995.836453
95804,2012.587785
95805,2020.871788
95806,2001.892578
95807,1947.366079
95808,1864.784408
95809,1772.019999
95810,1687.176644
95811,1622.400515
95812,1584.778047
95813,1579.764226
95814,1610.778684
95815,1674.205378
95816,1755.715752
95817,1834.10163
95818,1891.845046
95819,1924.381653
95820,1940.111269
95821,1951.178234
95822,1963.391509
95823,1974.179546
95824,1979.486249
95825,1981.715177
95826,1989.849518
95827,2010.761271
95828,2039.81928
95829,2060.299491
95830,2053.328232
95831,2010.544512
95832,1939.365102
95833,1857.589344
95834,1783.250857
95835,1728.429199
95836,1700.148362
95837,1703.805622
95838,1742.768161
95839,1813.373216
95840,1901.251657
95841,1985.161234
95842,2047.5567
95843,2083.853442
95844,2102.438179
95845,2115.449406
95846,2128.697495
95847,2139.619514
95848,2144.17505
95849,2144.790209
95850,2150.477322
95851,2168.143802
95852,2193.199774
95853,2208.967892
95854,2196.626122
95855,2147.869494
95856,2070.174606
95857,1981.403817
95858,1899.656321
95859,1837.07915
95860,1800.765001
95861,1796.180419
95862,1826.761753
95863,1888.914652
95864,1968.337
95865,2043.851559
95866,2097.975507
95867,2126.183524
95868,2136.917995
95869,2142.368994
95870,2148.393988
95871,2152.472309
95872,2150.600688
95873,2145.237033
95874,2145.419968
95875,2158.077586
95876,2178.63505
95877,2190.424429
95878,2174.627567
95879,2122.937985
95880,2042.825582
95881,1952.141086
95882,1868.967424
95883,1805.43108
95884,1768.600302
95885,1763.91371
95886,1794.776694
95887,1857.56138
95888,1937.930054
95889,2014.668294
95890,2070.255006
95891,2100.12601
95892,2112.684716
95893,2120.082586
95894,2128.139285
95895,2134.29757
95896,2134.51922
95897,2131.229168
95898,2133.435355
95899,2148.037763
95900,2170.436233
95901,2183.940499
95902,2169.713178
95903,2119.431761
95904,2040.553352
95905,1950.919103
95906,1868.605529
95907,1805.735755
95908,1769.377583
95909,1764.971907
95910,1795.928895
95911,1858.627698
95912,1938.739594
95913,2015.060819
95914,2070.082278
95915,2099.2528
95916,2110.989481
95917,2117.457797
95918,2124.491426
95919,2129.546806
95920,2128.598758
95921,2124.084322
95922,2125.022346
95923,2138.322275
95924,2159.391772
95925,2171.546567
95926,2155.953323
95927,2104.291531
95928,2024.018195
95929,1932.972262
95930,1849.225967
95931,1784.896165
95932,1747.042509
95933,1741.09603
95934,1770.455513
95935,1831.487443
95936,1909.84941
95937,1984.323235
95938,2037.384999
95939,2064.468632
95940,2073.97661
95941,2078.060424
95942,2082.540767
95943,2084.862454
95944,2080.990397
95945,2073.353785
95946,2070.965991
95947,2080.733665
95948,2098.064619
95949,2106.277916
95950,2086.546932
95951,2030.561411
95952,1945.792259
95953,1850.096038
95954,1761.566329
95955,1692.345024
95956,1649.520415
95957,1638.555634
95958,1662.884834
95959,1718.912891
95960,1792.338517
95961,1861.987045
95962,1910.380079
95963,1932.998658
95964,1938.293496
95965,1938.46497
95966,1939.382789
95967,1938.540388
95968,1931.950362
95969,1922.08809
95970,1918.011098
95971,1926.667609
95972,1943.503892
95973,1951.87385
95974,1932.981593
95975,1878.54304
95976,1796.050302
95977,1703.375809
95978,1618.623347
95979,1553.939081
95980,1516.409444
95981,1511.489413
95982,1542.598618
95983,1606.121008
95984,1687.728022
95985,1766.21148
95986,1824.053408
95987,1856.689455
95988,1872.519433
95989,1883.687677
95990,1896.003141
95991,1906.894271
95992,1912.304966
95993,1914.63878
95994,1922.878892
95995,1943.897299
95996,1973.062837
95997,1993.651446
95998,1986.789448
95999,1944.115847
96000,1873.047407
96001,1791.383465
96002,1717.157631
96003,1662.449461
96004,1634.282937
96005,1638.055331
96006,1677.133818
96007,1747.855629
96008,1835.851627
96009,1919.879558
96010,1982.394165
96011,2018.810831
96012,2037.516269
96013,2050.648965
96014,2064.019288
96015,2075.064297
96016,2079.743572
96017,2080.483214
96018,2086.295548
96019,2104.08798
96020,2129.270626
96021,2145.166137
96022,2132.952469
96023,2084.324648
96024,2006.759263
96025,1918.118669
96026,1836.50205
96027,1774.056434
96028,1737.874509
96029,1733.422816
96030,1764.137695
96031,1826.424788
96032,1905.981973
96033,1981.632006
96034,2035.892055
96035,2064.236796
96036,2075.108607
96037,2080.697553
96038,2086.861096
96039,2091.078559
96040,2089.346669
96041,2084.123324
96042,2084.447142
96043,2097.246211
96044,2117.945683
96045,2129.877622
96046,2114.223866
96047,2062.677928
96048,1982.709699
96049,1892.169901
96050,1809.141453
96051,1745.750832
96052,1709.06628
96053,1704.526409
96054,1735.536602
96055,1798.468977
96056,1878.985813
96057,1955.872682
96058,2011.608482
96059,2041.629025
96060,2054.337716
96061,2061.886007
96062,2070.093558
96063,2076.403117
96064,2076.776458
96065,2073.638505
96066,2075.997192
96067,2090.752493
96068,2113.304243
96069,2126.962169
96070,2112.888879
96071,2062.761859
96072,1984.038204
96073,1894.559059
96074,1812.400932
96075,1749.686941
96076,1713.48488
96077,1709.235636
96078,1740.34937
96079,1803.205226
96080,1883.474474
96081,1959.953343
96082,2015.13273
96083,2044.461458
96084,2056.356615
96085,2062.983671
96086,2070.176294
96087,2075.390918
96088,2074.602354
96089,2070.247636
96090,2071.345604
96091,2084.805698
96092,2106.035571
96093,2118.350947
96094,2102.918483
96095,2051.41766
96096,1971.305477
96097,1880.420873
96098,1796.836076
96099,1732.667934
96100,1694.976092
96101,1689.191574
96102,1718.71316
96103,1779.907324
96104,1858.431652
96105,1933.067957
96106,1986.292313
96107,2013.538643
96108,2023.209416
96109,2027.456115
96110,2032.099426
96111,2034.584157
96112,2030.875215
96113,2023.401779
96114,2021.177217
96115,2031.108172
96116,2048.602448
96117,2056.979102
96118,2037.411503
96119,1981.589387
96120,1896.983653
96121,1801.450858
96122,1713.084576
96123,1644.02669
96124,1601.365487
96125,1590.564092
96126,1615.05665
96127,1671.248031
96128,1744.83694
96129,1814.648705
96130,1863.204921
96131,1885.986622
96132,1891.444514
96133,1891.778968
96134,1892.859686
96135,1892.180098
96136,1885.75279
96137,1876.053136
96138,1872.138655
96139,1880.957563
96140,1897.956124
96141,1906.488234
96142,1887.757996
96143,1833.481323
96144,1751.150319
96145,1658.637409
96146,1574.04637
96147,1509.523365
96148,1472.154817
96149,1467.395699
96150,1498.665632
96151,1562.348563
96152,1644.115922
96153,1722.759522
96154,1780.761386
96155,1813.557154
96156,1829.546634
96157,1840.874155
96158,1853.348663
96159,1864.398599
96160,1869.967858
96161,1872.459986
96162,1880.858157
96163,1902.034362
96164,1931.35743
96165,1952.103297
96166,1945.398279
96167,1902.881374
96168,1831.969341
96169,1750.46151
96170,1676.391487
96171,1621.83882
96172,1593.827489
96173,1597.754757
96174,1636.987797
96175,1707.863832
96176,1796.01372
96177,1880.195202
96178,1942.863018
96179,1979.432542
96180,1998.290483
96181,2011.575324
96182,2025.097425
96183,2036.293843
96184,2041.124153
96185,2042.014449
96186,2047.977052
96187,2065.919362
96188,2091.251493
96189,2107.296088
96190,2095.2311
96191,2046.751548
96192,1969.33402
96193,1880.840863
96194,1799.371259
96195,1737.072228
96196,1701.036456
96197,1696.730478
96198,1727.590632
96199,1790.022552
96200,1869.724114
96201,1945.518069
96202,1999.921582
96203,2028.409322
96204,2039.423664
96205,2045.154669
96206,2051.459795
96207,2055.818362
96208,2054.227089
96209,2049.143875
96210,2049.607331
96211,2062.54554
96212,2083.383653
96213,2095.45373
96214,2079.937603
96215,2028.528782
96216,1948.697155
96217,1858.29344
96218,1775.400552
96219,1712.144966
96220,1675.594918
96221,1671.189018
96222,1702.332645
96223,1765.397915
96224,1846.047102
96225,1923.065775
96226,1978.93283
96227,2009.084075
96228,2021.92291
96229,2029.600787
96230,2037.937361
96231,2044.375378
96232,2044.876608
96233,2041.865973
96234,2044.351403
96235,2059.232871
96236,2081.910209
96237,2095.693138
96238,2081.744268
96239,2031.741079
96240,1953.140664
96241,1863.784168
96242,1781.748093
96243,1719.155556
96244,1683.074349
96245,1678.945358
96246,1710.178739
96247,1773.153635
96248,1853.541313
96249,1930.138001
96250,1985.434594
96251,2014.879913
96252,2026.891043
96253,2033.633452
96254,2040.940807
96255,2046.26954
96256,2045.59446
96257,2041.3526
96258,2042.562797
96259,2056.134489
96260,2077.47533
96261,2089.901041
96262,2074.578276
96263,2023.186517
96264,1943.18276
96265,1852.405944
96266,1768.928295
96267,1704.866659
96268,1667.280681
96269,1661.601385
96270,1691.227546
96271,1752.525641
96272,1831.153253
96273,1905.892194
96274,1959.218538
96275,1986.566206
96276,1996.337667
96277,2000.684404
96278,2005.427102
96279,2008.010568
96280,2004.399707
96281,1997.0237
96282,1994.895914
96283,2004.92299
96284,2022.512733
96285,2030.984199
96286,2011.510757
96287,1955.782143
96288,1871.269256
96289,1775.828653
96290,1687.553906
96291,1618.586901
96292,1576.015923
96293,1565.304097
96294,1589.885569
96295,1646.165209
96296,1719.841723
96297,1789.740438
96298,1838.382949
96299,1861.250292
96300,1866.793173
96301,1867.211962
96302,1868.376363
96303,1867.779806
96304,1861.434878
96305,1851.816954
96306,1847.983553
96307,1856.882892
96308,1873.961236
96309,1882.572482
96310,1863.920733
96311,1809.721904
96312,1727.4681
96313,1635.031746
96314,1550.516622
96315,1486.06889
96316,1448.774976
96317,1444.089853
96318,1475.433145
96319,1539.188798
96320,1621.028245
96321,1699.743301
96322,1757.815988
96323,1790.681951
96324,1806.740997
96325,1818.137456
96326,1830.680278
96327,1841.797906
96328,1847.434234
96329,1849.992813
96330,1858.456816
96331,1879.698238
96332,1909.08591
96333,1929.895768
96334,1923.254133
96335,1880.800002
96336,1809.950137
96337,1728.503872
96338,1654.494813
96339,1600.002513
96340,1572.050951
96341,1576.037396
96342,1615.32902
96343,1686.26305
96344,1774.470347
96345,1858.708654
96346,1921.432713
96347,1958.057902
96348,1976.970932
96349,1990.310287
96350,2003.886333
96351,2015.136128
96352,2020.019249
96353,2020.961796
96354,2026.976089
96355,2044.969534
96356,2070.352246
96357,2086.446872
96358,2074.431369
96359,2026.000758
96360,1948.63163
96361,1860.186336
96362,1778.76406
96363,1716.511827
96364,1680.522326
96365,1676.262094
96366,1707.167472
96367,1769.644101
96368,1849.389858
96369,1925.227497
96370,1979.674186
96371,2008.204601
96372,2019.261118
96373,2025.033802
96374,2031.380116
96375,2035.779381
96376,2034.228323
96377,2029.184842
96378,2029.687555
96379,2042.664548
96380,2063.540976
96381,2075.648903
96382,2060.170165
96383,2008.798276
96384,1929.003129
96385,1838.635443
96386,1755.778141
96387,1692.5577
96388,1656.042361
96389,1651.670738
96390,1682.848214
96391,1745.946909
96392,1826.629102
96393,1903.680367
96394,1959.579602
96395,1989.762621
96396,2002.63283
96397,2010.341684
96398,2018.708841
96399,2025.177053
96400,2025.708095
96401,2022.726893
96402,2025.241382
96403,2040.151539
96404,2062.8572
96405,2076.668094
96406,2062.746832
96407,2012.7709
96408,1934.197398
96409,1844.867472
96410,1762.857631
96411,1700.290997
96412,1664.235366
96413,1660.131629
96414,1691.389948
96415,1754.389469
96416,1834.801467
96417,1911.422172
96418,1966.742486
96419,1996.211233
96420,2008.245505
96421,2015.010775
96422,2022.340715
96423,2027.691761
96424,2027.038728
96425,2022.818653
96426,2024.050381
96427,2037.643353
96428,2059.005228
96429,2071.451733
96430,2056.149528
96431,2004.778099
96432,1924.794448
96433,1834.037519
96434,1750.579544
96435,1686.537374
96436,1648.970659
96437,1643.310427
96438,1672.955462
96439,1734.272244
96440,1812.918362
96441,1887.675634
96442,1941.020137
96443,1968.385802
96444,1978.175099
96445,1982.539518
96446,1987.29975
96447,1989.900608
96448,1986.307002
96449,1978.948119
96450,1976.83733
96451,1986.881283
96452,2004.487788
96453,2012.975907
96454,1993.519015
96455,1937.806853
96456,1853.310325
96457,1757.885994
96458,1669.627439
96459,1600.676549
96460,1558.121617
96461,1547.425773
96462,1572.02317
96463,1628.318681
96464,1702.011019
96465,1771.925516
96466,1820.583774
96467,1843.466834
96468,1849.025407
96469,1849.45987
96470,1850.639933
96471,1850.059029
96472,1843.729754
96473,1834.127487
96474,1830.309753
96475,1839.224774
96476,1856.318822
96477,1864.945799
96478,1846.309814
96479,1792.126787
96480,1709.88883
96481,1617.468372
96482,1532.969201
96483,1468.537483
96484,1431.259649
96485,1426.59068
96486,1457.950204
96487,1521.722174
96488,1603.578027
96489,1682.309585
96490,1740.398876
96491,1773.281549
96492,1789.357418
96493,1800.770819
96494,1813.330707
96495,1824.46553
96496,1830.119189
96497,1832.695239
96498,1841.176862
96499,1862.436054
96500,1891.841654
96501,1912.669605
96502,1906.04623
96503,1863.610535
96504,1792.779287
96505,1711.351823
96506,1637.361759
96507,1582.888649
96508,1554.95648
96509,1558.962526
96510,1598.273964
96511,1669.228028
96512,1757.455584
96513,1841.714379
96514,1904.459162
96515,1941.105315
96516,1960.039557
96517,1973.400375
96518,1986.998142
96519,1998.26992
96520,2003.175292
96521,2004.140363
96522,2010.177459
96523,2028.193991
96524,2053.600079
96525,2069.718377
96526,2057.726844
96527,2009.32051
96528,1931.975968
96529,1843.555576
96530,1762.158522
96531,1699.931838
96532,1663.968216
96533,1659.734201
96534,1690.666137
96535,1753.169669
96536,1832.942681
96537,1908.807931
96538,1963.282595
96539,1991.841349
96540,2002.926577
96541,2008.72835
96542,2015.104132
96543,2019.533253
96544,2018.012442
96545,2012.999604
96546,2013.533361
